"LOCATION","Country","VAR","Variable ","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,28648127,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2016","2016","SUBS","Subscriptions","0","Units",,,4052595,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,4312021,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,4052595,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2017","2017","SUBS","Subscriptions","0","Units",,,3778443,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,3941309,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,3778443,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2018","2018","SUBS","Subscriptions","0","Units",,,3613934,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,3694476,,
"DEU","Germany","BBW-SUBS-DEDI","Data-only mobile broadband subscriptions","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,3613934,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2010","2010","SUBS","Subscriptions","0","Units",,,21200000,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2010-Q2","Q2-2010","SUBS","Subscriptions","0","Units",,,21200000,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2010-Q4","Q4-2010","SUBS","Subscriptions","0","Units",,,21200000,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2011","2011","SUBS","Subscriptions","0","Units",,,28600000,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2011-Q2","Q2-2011","SUBS","Subscriptions","0","Units",,,23800000,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2011-Q4","Q4-2011","SUBS","Subscriptions","0","Units",,,28600000,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2012","2012","SUBS","Subscriptions","0","Units",,,33617141,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2012-Q2","Q2-2012","SUBS","Subscriptions","0","Units",,,31600000,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2012-Q4","Q4-2012","SUBS","Subscriptions","0","Units",,,33617141,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2013","2013","SUBS","Subscriptions","0","Units",,,44182832,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2013-Q2","Q2-2013","SUBS","Subscriptions","0","Units",,,35255759,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2013-Q4","Q4-2013","SUBS","Subscriptions","0","Units",,,44182832,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2014","2014","SUBS","Subscriptions","0","Units",,,52575423,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2014-Q2","Q2-2014","SUBS","Subscriptions","0","Units",,,51778716,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2014-Q4","Q4-2014","SUBS","Subscriptions","0","Units",,,52575423,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2015","2015","SUBS","Subscriptions","0","Units",,,58470553,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2015-Q2","Q2-2015","SUBS","Subscriptions","0","Units",,,53882509,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2015-Q4","Q4-2015","SUBS","Subscriptions","0","Units",,,58470553,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2016","2016","SUBS","Subscriptions","0","Units",,,63094865,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2016-Q2","Q2-2016","SUBS","Subscriptions","0","Units",,,60230994,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2016-Q4","Q4-2016","SUBS","Subscriptions","0","Units",,,63094865,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2017","2017","SUBS","Subscriptions","0","Units",,,65509168,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2017-Q2","Q2-2017","SUBS","Subscriptions","0","Units",,,64798131,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2017-Q4","Q4-2017","SUBS","Subscriptions","0","Units",,,65509168,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2018","2018","SUBS","Subscriptions","0","Units",,,68629783,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2018-Q2","Q2-2018","SUBS","Subscriptions","0","Units",,,67007047,,
"DEU","Germany","BBW-SUBS-TOT","Total mobile broadband subscriptions ","2018-Q4","Q4-2018","SUBS","Subscriptions","0","Units",,,68629783,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,0.005,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,0.01,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,0.011,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,0.01,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,0.009,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,0.01,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,0.009,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,0.023,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,0.008,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,0.023,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,0.022,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,0.02,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,0.022,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,0.039,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,0.03,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,0.039,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,0.048,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,0.046,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,0.048,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,0.05,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,0.05,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,0.05,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,0.046,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,0.049,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,0.046,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,0.04,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,0.043,,
"GRC","Greece","BBW-P100-SAT","Satellite subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,0.04,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,0.01,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,0.01,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,0.009,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,0.01,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,0.006,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,0.005,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,0.006,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,0.014,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,0.006,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,0.014,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,0.006,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,0.006,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,0.006,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,0.007,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,0.007,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,0.007,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,0.009,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,0.01,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,0.009,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,0.009,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,0.008,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,0.009,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,0.011,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,0.01,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,0.011,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,0.011,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,0.012,,
"GRC","Greece","BBW-P100-FIXW","Terrestrial fixed wireless subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,0.011,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,10.348,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,22.454,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,9.343,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,22.454,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,26.812,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,24.613,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,26.812,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,30.936,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,28.791,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,30.936,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,31.501,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,31.105,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,31.501,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,35.126,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,33.182,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,35.126,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,42.328,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,38.545,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,42.328,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,48.823,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,45.385,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,48.823,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,61.686,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,55.026,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,61.686,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,75.728,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,70.408,,
"GRC","Greece","BBW-P100-STAN","Data and voice mobile broadband subscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,75.728,,
"GRC","Greece","BBW-P100-DEDI","Data-only mobile broadband subscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,2.029,,
